width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,platform,platform_version,referer,accept_language,success,rt,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,task,imgs
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",html-keyboard-response,210,641688,0.0-6.0-0.33,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",null,"""","""","""","""","""","""",+,null,"""",""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",html-button-response,211,646149,0.0-6.0-1.33,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",4457,"""","""","""","""","""","""",<img src='pma-9.png'>\n                              <p class='attract'>该异性对您来说吸引力评分是</p>\n                              <p class='tips'>(1代表吸引力非常小，9代表吸引力非常大)</p>,7,pre_test,pma-9.png
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",instructions,212,647053,0.0-6.0-2.33,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",902,"""","""","""","""","""","[{""page_index"":0,""viewing_time"":902}]","""","""",喜欢的明星/小说人物,""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",html-button-response,213,648269,0.0-6.0-3.33,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",1212,"""","""","""","""","""","""",<p class='attract'>以下有两个圆圈，一个代表你自己，一个代表刚刚你想象中的她，重叠部分代表你们的亲密程度，\n                              重叠部分越大代表你们之间越亲密，请选择以下哪个可以代表你们之间的亲密度</p>\n                              <img src='distance.png' width=85%>,1,distance,""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",instructions,214,648997,0.0-6.0-4.33,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",725,"""","""","""","""","""","[{""page_index"":0,""viewing_time"":725}]","""","""","""",""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",html-button-response,215,650821,0.0-6.0-5.33,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",1820,"""","""","""","""","""","""",<img src='pma-9.png'>\n                          <p class='attract'>该异性对您来说吸引力评分是</p>\n                          <p class='tips'>(1代表吸引力非常小，9代表吸引力非常大)</p>,8,post_test,pma-9.png
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",html-keyboard-response,216,651325,0.0-6.0-0.34,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",null,"""","""","""","""","""","""",+,null,"""",""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",html-button-response,217,653701,0.0-6.0-1.34,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",2373,"""","""","""","""","""","""",<img src='pma-10.png'>\n                              <p class='attract'>该异性对您来说吸引力评分是</p>\n                              <p class='tips'>(1代表吸引力非常小，9代表吸引力非常大)</p>,4,pre_test,pma-10.png
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",instructions,218,654821,0.0-6.0-2.34,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",1117,"""","""","""","""","""","[{""page_index"":0,""viewing_time"":1117}]","""","""",闺蜜,""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",html-button-response,219,656149,0.0-6.0-3.34,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",1325,"""","""","""","""","""","""",<p class='attract'>以下有两个圆圈，一个代表你自己，一个代表刚刚你想象中的她，重叠部分代表你们的亲密程度，\n                              重叠部分越大代表你们之间越亲密，请选择以下哪个可以代表你们之间的亲密度</p>\n                              <img src='distance.png' width=85%>,3,distance,""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",instructions,220,656893,0.0-6.0-4.34,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",741,"""","""","""","""","""","[{""page_index"":0,""viewing_time"":741}]","""","""","""",""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",html-button-response,221,657893,0.0-6.0-5.34,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",996,"""","""","""","""","""","""",<img src='pma-10.png'>\n                          <p class='attract'>该异性对您来说吸引力评分是</p>\n                          <p class='tips'>(1代表吸引力非常小，9代表吸引力非常大)</p>,5,post_test,pma-10.png
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",html-keyboard-response,222,658396,0.0-6.0-0.35,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",null,"""","""","""","""","""","""",+,null,"""",""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",html-button-response,223,660661,0.0-6.0-1.35,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",2261,"""","""","""","""","""","""",<img src='pmj-11.png'>\n                              <p class='attract'>该异性对您来说吸引力评分是</p>\n                              <p class='tips'>(1代表吸引力非常小，9代表吸引力非常大)</p>,2,pre_test,pmj-11.png
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",instructions,224,661269,0.0-6.0-2.35,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",605,"""","""","""","""","""","[{""page_index"":0,""viewing_time"":605}]","""","""",素不相识,""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",html-button-response,225,662261,0.0-6.0-3.35,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",989,"""","""","""","""","""","""",<p class='attract'>以下有两个圆圈，一个代表你自己，一个代表刚刚你想象中的她，重叠部分代表你们的亲密程度，\n                              重叠部分越大代表你们之间越亲密，请选择以下哪个可以代表你们之间的亲密度</p>\n                              <img src='distance.png' width=85%>,0,distance,""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",instructions,226,663236,0.0-6.0-4.35,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",972,"""","""","""","""","""","[{""page_index"":0,""viewing_time"":972}]","""","""","""",""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",html-button-response,227,665668,0.0-6.0-5.35,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",2428,"""","""","""","""","""","""",<img src='pmj-11.png'>\n                          <p class='attract'>该异性对您来说吸引力评分是</p>\n                          <p class='tips'>(1代表吸引力非常小，9代表吸引力非常大)</p>,0,post_test,pmj-11.png
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",survey-html-form,228,816446,0.0-7.0,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",150772,"""","""","""","""","""","""","""","{""scale_1"":""3"",""scale_2"":""4"",""scale_3"":""4"",""scale_4"":""4"",""scale_5"":""1"",""scale_6"":""2"",""scale_7"":""3"",""scale_8"":""3"",""scale_9"":""2"",""scale_10"":""3"",""scale_11"":""1"",""scale_12"":""3"",""scale_13"":""3"",""scale_14"":""3"",""scale_15"":""4"",""scale_16"":""4"",""scale_17"":""4"",""scale_18"":""4"",""scale_19"":""2"",""scale_20"":""3"",""scale_21"":""2"",""scale_22"":""2""}",empathy_scale,""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",survey-html-form,229,862517,0.0-8.0,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",46067,"""","""","""","""","""","""","""","[{""name"":""douyin"",""value"":""on""},{""name"":""xiaohongshu"",""value"":""on""},{""name"":""meizhuang"",""value"":""on""},{""name"":""chuanda"",""value"":""on""},{""name"":""qinggan"",""value"":""on""},{""name"":""gaoxiao"",""value"":""on""},{""name"":""yanqing"",""value"":""on""},{""name"":""meizhuang"",""value"":""on""},{""name"":""xiaoyuan"",""value"":""on""},{""name"":""xuanyi"",""value"":""on""},{""name"":""kongbu"",""value"":""on""},{""name"":""dafashijian"",""value"":""on""},{""name"":""app_usetime"",""value"":""4""},{""name"":""like_app"",""value"":""3""},{""name"":""inside"",""value"":""4""},{""name"":""marr_conver"",""value"":""2""},{""name"":""mate_app"",""value"":""1""},{""name"":""mate_class"",""value"":""0""}]",app_scale,""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",survey-html-form,230,964342,0.0-9.0,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",101820,"""","""","""","""","""","""","""","[{""name"":""need_mate"",""value"":""需要，体贴，照顾我的感受，有责任和担当""},{""name"":""influence"",""value"":""有影响，我希望伴侣能更加照顾我的情绪，更理解我""},{""name"":""babys"",""value"":""不太想要，身体状况好的话，1个吧""}]",open_scale,""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",survey-html-form,231,991053,0.0-10.0,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",26705,"""","""","""","""","""","""","""","[{""name"":""name"",""value"":""王微彤""},{""name"":""gender"",""value"":""0""},{""name"":""age"",""value"":""20""},{""name"":""grade"",""value"":""0""},{""name"":""sex"",""value"":""0""},{""name"":""status"",""value"":""1""},{""name"":""parents"",""value"":""2""},{""name"":""home"",""value"":""0""},{""name"":""babycare"",""value"":""0""}]",info,""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",html-keyboard-response,232,994073,0.0-11.0,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6","""",null,"""","""","""","""","""","""",<h1 style='line-height:2.7rem'>实验结束，感谢您的参与！<br/>祝您有个美好的一天🌞！</h1>,null,"""",""""
"""","""","""",Edge,120.0.0.0,"""","""","""","""","""","""",fullscreen,233,994077,0.0-12.0,135,1,2023/12/21 8:34,88e23e57077159ed4f24370af8da4c16,223.104.160.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",WebKit,Windows,10,null,"zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6",TRUE,null,"""","""","""","""","""","""","""","""","""",""""
"""","""","""",null,null,"""","""","""","""","""","""",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,null,null,null,null,null,null,null,null,null,null,null
,null,null,,,null,null,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
